City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Luganville,VU,2021-01-28 16:08:02,-15.5333,167.1667,77.18,80,100,2.77
296,Igrim,RU,2021-01-28 16:08:02,63.1906,64.4162,-8.59,91,99,3.85
297,Janauba,BR,2021-01-28 16:08:02,-15.8025,-43.3089,88.52,33,0,7.45
298,Mandera,KE,2021-01-28 16:08:03,3.9366,41.867,90.34,18,81,8.79
299,Hirara,JP,2021-01-28 16:08:03,24.8,125.2833,59.81,74,75,30.65
300,Ketchikan,US,2021-01-28 16:08:03,55.3422,-131.6461,21.2,93,1,4.61
301,Fukue,JP,2021-01-28 16:08:03,32.6881,128.8419,38.55,83,85,35.37
302,Laredo,US,2021-01-28 16:03:57,27.5064,-99.5075,50.0,57,1,6.91
303,Lenina,RU,2021-01-28 16:08:03,46.0667,39.7833,40.53,85,99,13.29
304,Mashhad,IR,2021-01-28 16:08:03,36.297,59.6062,46.4,42,0,6.91
305,Kousseri,CM,2021-01-28 16:08:04,12.0769,15.0306,93.2,5,40,14.97
306,Traverse City,US,2021-01-28 16:08:04,44.7631,-85.6206,19.4,73,90,9.22
307,Saint-Francois,FR,2021-01-28 16:08:04,46.4154,3.9054,55.4,88,90,10.36
308,Jiuquan,CN,2021-01-28 16:08:04,39.7432,98.5174,22.71,70,0,4.43
309,Ciudad Bolivar,VE,2021-01-28 16:08:04,8.1222,-63.5497,87.91,45,89,12.66
310,Itoman,JP,2021-01-28 16:08:04,26.1247,127.6694,60.8,55,75,27.63
311,Fortuna,US,2021-01-28 16:08:04,40.5982,-124.1573,44.6,87,90,10.36
312,Kahramanmaras,TR,2021-01-28 16:04:30,38.0,37.0,44.6,81,75,6.91
313,Galle,LK,2021-01-28 16:08:04,6.0367,80.217,79.63,79,98,3.83
314,Livingston,GB,2021-01-28 16:08:05,55.9029,-3.5226,39.2,93,90,5.75
315,Avarua,CK,2021-01-28 16:08:05,-21.2078,-159.775,78.8,83,20,5.75
316,Bluefield,US,2021-01-28 16:04:29,37.2698,-81.2223,21.99,73,90,10.36
317,Santo Domingo,DO,2021-01-28 16:06:28,18.5001,-69.9886,84.2,65,20,11.5
318,Mareeba,AU,2021-01-28 16:08:05,-17.0,145.4333,75.2,88,90,8.05
319,Paraiso,CR,2021-01-28 16:08:05,9.8383,-83.8656,73.4,56,20,23.02
320,Pevek,RU,2021-01-28 16:08:05,69.7008,170.3133,-19.39,85,71,1.28
321,Abu Samrah,SY,2021-01-28 16:08:06,35.3029,37.1841,46.63,80,100,13.31
322,Hamilton,US,2021-01-28 16:08:06,39.1834,-84.5333,27.0,63,90,6.91
323,Sanming,CN,2021-01-28 16:08:06,26.2486,117.6186,44.98,76,0,2.28
324,Diego De Almagro,CL,2021-01-28 16:08:06,-26.3667,-70.05,82.06,20,0,11.56
325,Chapais,CA,2021-01-28 16:08:06,49.7834,-74.8492,-0.4,71,90,9.22
326,Batagay-Alyta,RU,2021-01-28 16:08:06,67.8006,130.4114,-39.59,80,90,1.95
327,Fujin,CN,2021-01-28 16:08:06,47.26,132.0322,-8.75,90,100,6.04
328,Beyneu,KZ,2021-01-28 16:08:06,45.3167,55.2,37.8,72,100,26.73
329,Northam,GB,2021-01-28 16:08:06,51.0333,-4.2167,52.0,96,100,4.0
330,Viedma,AR,2021-01-28 16:08:07,-40.8135,-62.9967,75.0,33,45,12.88
331,Yorosso,ML,2021-01-28 16:08:07,12.3536,-4.7761,95.4,8,0,5.57
332,Qaanaaq,GL,2021-01-28 16:08:07,77.484,-69.3632,-11.25,69,0,10.8
333,Pucallpa,PE,2021-01-28 16:08:07,-8.3791,-74.5539,84.2,70,40,8.05
334,Vasai,IN,2021-01-28 16:08:07,19.47,72.8,73.4,68,0,4.61
335,Amapa,BR,2021-01-28 16:08:07,1.0,-52.0,88.38,55,85,2.82
336,Byron Bay,AU,2021-01-28 16:08:07,-28.65,153.6167,75.2,73,40,10.36
337,De-Kastri,RU,2021-01-28 16:08:07,51.4667,140.7833,-9.44,83,87,5.79
338,Kefamenanu,ID,2021-01-28 16:08:08,-9.4467,124.4781,72.61,92,100,4.81
339,La Ronge,CA,2021-01-28 16:08:08,55.1001,-105.2842,-0.4,85,100,9.22
340,Khandyga,RU,2021-01-28 16:08:08,62.6667,135.6,-54.09,70,89,0.47
341,Melilla,ES,2021-01-28 16:08:08,35.2937,-2.9383,75.2,64,20,3.44
342,Mizdah,LY,2021-01-28 16:08:08,31.4451,12.9801,59.79,52,0,17.56
343,Leshukonskoye,RU,2021-01-28 16:08:08,64.8989,45.7622,-4.41,91,92,5.06
344,Ruteng,ID,2021-01-28 16:08:08,-8.6136,120.4721,64.96,100,100,4.68
345,Tual,ID,2021-01-28 16:08:08,-5.6667,132.75,83.34,76,100,9.01
346,Darhan,MN,2021-01-28 16:08:09,49.4867,105.9228,2.43,86,91,6.96
347,Geraldton,AU,2021-01-28 16:04:05,-28.7667,114.6,73.4,73,0,18.41
348,Esparta,HN,2021-01-28 16:08:09,15.7437,-87.1766,82.4,89,40,4.61
349,Gayeri,BF,2021-01-28 16:08:09,12.6497,0.4931,96.15,9,0,10.16
350,Venado,MX,2021-01-28 16:08:09,22.9333,-101.0833,50.2,63,56,8.86
351,Atherton,GB,2021-01-28 16:08:09,53.5237,-2.4935,52.0,77,98,4.52
352,Rio Cuarto,AR,2021-01-28 16:05:52,-33.1307,-64.3499,83.32,31,46,8.57
353,Bacolod,PH,2021-01-28 16:06:04,10.6667,122.95,77.13,82,77,17.78
354,Sakakah,SA,2021-01-28 16:08:10,29.9697,40.2064,64.4,29,0,9.22
355,Bakel,SN,2021-01-28 16:08:10,14.905,-12.4568,97.54,7,0,10.0
356,Pacific Grove,US,2021-01-28 16:07:47,36.6177,-121.9166,53.01,87,90,10.36
357,Cidreira,BR,2021-01-28 16:08:10,-30.1811,-50.2056,77.14,70,54,7.76
358,Longyearbyen,SJ,2021-01-28 16:08:10,78.2186,15.6401,-0.4,65,20,28.77
359,Pontalina,BR,2021-01-28 16:08:10,-17.525,-49.4472,84.7,53,100,6.44
360,Naze,JP,2021-01-28 16:08:10,28.3667,129.4833,52.16,77,22,24.45
361,Kathu,TH,2021-01-28 16:08:10,7.9178,98.3332,77.0,94,20,2.3
362,Port Lincoln,AU,2021-01-28 16:08:11,-34.7333,135.8667,63.0,91,100,6.31
363,Saint-Joseph,RE,2021-01-28 16:08:11,-21.3667,55.6167,84.2,61,90,4.61
364,Mongoumba,CF,2021-01-28 16:08:11,3.6415,18.5936,95.92,25,34,4.68
365,Sable-Sur-Sarthe,FR,2021-01-28 16:08:11,47.8376,-0.3329,55.99,94,90,12.66
366,Uyuni,BO,2021-01-28 16:08:11,-20.4597,-66.825,55.47,31,0,10.67
367,Kalemie,CD,2021-01-28 16:08:11,-5.9475,29.1947,76.55,79,10,5.88
368,Jalu,LY,2021-01-28 16:08:11,29.0331,21.5482,61.74,31,0,13.53
369,Mill Valley,US,2021-01-28 16:08:11,37.906,-122.545,50.0,87,87,4.54
370,Matamba,TZ,2021-01-28 16:08:12,-8.9833,33.9667,60.33,93,38,1.52
371,Coihueco,CL,2021-01-28 16:08:12,-36.6167,-71.8333,73.4,43,75,6.91
372,Coquimbo,CL,2021-01-28 16:08:12,-29.9533,-71.3436,66.2,68,20,13.8
373,Clarence Town,AU,2021-01-28 16:08:12,-32.5833,151.7833,69.01,94,75,12.66
374,Pastavy,BY,2021-01-28 16:08:12,55.1168,26.8326,27.23,98,100,3.44
375,Dunedin,NZ,2021-01-28 16:08:12,-45.8742,170.5036,46.99,79,76,5.99
376,Chabahar,IR,2021-01-28 16:08:12,25.2919,60.643,69.73,55,0,10.02
377,Morant Bay,JM,2021-01-28 16:08:12,17.8815,-76.4093,84.2,65,20,3.44
378,Namibe,AO,2021-01-28 16:06:11,-15.1961,12.1522,77.77,66,74,12.82
379,Hokitika,NZ,2021-01-28 16:08:13,-42.7167,170.9667,50.29,72,61,9.28
380,Pasighat,IN,2021-01-28 16:08:13,28.0667,95.3333,60.89,36,0,3.94
381,Keti Bandar,PK,2021-01-28 16:08:13,24.1447,67.4497,64.71,62,0,7.18
382,Voznesenye,RU,2021-01-28 16:08:13,61.0106,35.4781,22.26,97,91,6.15
383,Sayan,PE,2021-01-28 16:08:13,-11.1361,-77.1933,80.1,42,21,8.57
384,Dvinskoy,RU,2021-01-28 16:08:13,62.1535,45.1175,24.26,98,97,1.5
385,San Bartolome De Tirajana,ES,2021-01-28 16:08:13,27.9248,-15.5733,73.99,78,0,5.75
386,Carauari,BR,2021-01-28 16:07:39,-4.8828,-66.8958,88.03,60,94,2.75
387,Quelimane,MZ,2021-01-28 16:08:14,-17.8786,36.8883,87.8,70,20,11.5
388,Salvador,SV,2021-01-28 16:06:01,13.8333,-88.9167,91.4,38,0,11.5
389,Ancud,CL,2021-01-28 16:08:14,-41.8697,-73.8203,64.0,72,75,5.75
390,Arbazh,RU,2021-01-28 16:08:14,57.6804,48.3065,21.7,97,100,7.27
391,Burgeo,CA,2021-01-28 16:08:14,47.6167,-57.6152,25.81,89,33,13.49
392,Kavieng,PG,2021-01-28 16:08:14,-2.5744,150.7967,82.65,77,94,10.76
393,Reyes,BO,2021-01-28 16:08:14,-14.3167,-67.3833,81.55,70,93,8.61
394,Abha,SA,2021-01-28 16:08:15,18.2164,42.5053,68.0,42,0,11.5
395,Anadyr,RU,2021-01-28 16:08:15,64.75,177.4833,6.8,72,40,4.47
396,Jizan,SA,2021-01-28 16:08:15,17.3333,42.6667,80.6,69,20,9.22
397,Quibdo,CO,2021-01-28 16:08:15,5.6947,-76.6611,81.79,78,84,3.49
398,Mayo,US,2021-01-28 16:08:15,38.8876,-76.5119,32.0,55,1,19.57
399,Porbandar,IN,2021-01-28 16:08:15,21.6422,69.6093,65.16,42,0,14.94
400,Pachora,IN,2021-01-28 16:08:15,20.6667,75.35,73.2,33,0,4.43
401,Pando,UY,2021-01-28 16:08:15,-34.7167,-55.95,86.0,73,75,6.91
402,Yarkovo,RU,2021-01-28 16:08:16,57.4028,67.0786,27.12,95,100,13.51
403,Xai-Xai,MZ,2021-01-28 16:08:16,-25.0519,33.6442,77.79,84,74,17.29
404,Qaqortoq,GL,2021-01-28 16:08:16,60.7167,-46.0333,46.4,29,75,21.85
405,Camacha,PT,2021-01-28 16:08:16,33.0833,-16.3333,62.6,94,75,6.91
406,Kathmandu,NP,2021-01-28 16:04:00,27.7167,85.3167,46.4,76,20,4.61
407,Port Blair,IN,2021-01-28 16:08:16,11.6667,92.75,79.86,82,5,9.42
408,Stepantsevo,RU,2021-01-28 16:08:16,56.1314,41.7032,28.36,98,100,8.05
409,Towada,JP,2021-01-28 16:08:17,40.6127,141.2067,36.0,86,90,10.36
410,Okato,NZ,2021-01-28 16:08:17,-39.2,173.8833,48.99,87,32,1.01
411,Capaci,IT,2021-01-28 16:08:17,38.1711,13.2393,57.99,67,72,10.36
412,Svay Rieng,KH,2021-01-28 16:08:17,11.0879,105.7993,75.96,73,85,6.15
413,Lata,PT,2021-01-28 16:08:17,40.1629,-8.3327,62.01,82,75,2.3
414,Moree,AU,2021-01-28 16:08:17,-29.4667,149.85,73.4,53,1,16.11
415,Marystown,CA,2021-01-28 16:05:48,47.1666,-55.1483,25.54,89,88,11.14
416,Aklavik,CA,2021-01-28 16:08:17,68.2191,-135.0107,-23.8,76,75,3.44
417,Pangai,TO,2021-01-28 16:08:18,-19.8,-174.35,81.14,75,100,37.69
418,Atambua,ID,2021-01-28 16:08:18,-9.1061,124.8925,74.37,89,100,3.91
419,Humaita,BR,2021-01-28 16:08:18,-7.5061,-63.0208,80.17,80,100,2.01
420,La Palma,US,2021-01-28 16:08:18,33.8464,-118.0467,46.4,100,75,4.41
421,Fairbanks,US,2021-01-28 16:08:18,64.8378,-147.7164,-11.0,69,75,2.46
422,Pangnirtung,CA,2021-01-28 16:08:18,66.1451,-65.7125,3.2,60,1,4.61
423,Gaurnadi,BD,2021-01-28 16:08:18,22.9667,90.2333,63.7,39,0,6.26
424,Maceio,BR,2021-01-28 16:07:14,-9.6658,-35.7353,82.4,65,75,9.22
425,Vilyuysk,RU,2021-01-28 16:08:19,63.7553,121.6247,-47.24,78,100,2.21
426,Bolobo,CD,2021-01-28 16:07:09,-2.1667,16.2333,83.61,61,60,1.92
427,Colac,AU,2021-01-28 16:08:19,-38.3333,143.5833,61.0,97,100,11.74
428,Sabang,ID,2021-01-28 16:08:19,5.8933,95.3214,81.37,79,19,10.96
429,Vilnius,LT,2021-01-28 16:03:42,54.6892,25.2798,24.01,93,75,3.44
430,Xunchang,CN,2021-01-28 16:08:19,28.4543,104.715,49.37,71,2,1.05
431,Alihe,CN,2021-01-28 16:05:09,50.5667,123.7167,-24.09,81,23,2.48
432,Port-Gentil,GA,2021-01-28 16:08:19,-0.7193,8.7815,86.0,70,20,12.66
433,Ugep,NG,2021-01-28 16:08:20,5.8086,8.0812,97.68,26,49,3.89
434,North Battleford,CA,2021-01-28 16:08:20,52.7834,-108.2847,3.2,85,90,12.66
435,Salinas,US,2021-01-28 16:04:19,36.6777,-121.6555,51.8,82,90,16.11
436,Oranjestad,AW,2021-01-28 16:08:20,12.524,-70.027,84.2,65,20,23.02
437,Vila Franca Do Campo,PT,2021-01-28 16:08:20,37.7167,-25.4333,64.99,94,75,14.97
438,Ferrol,ES,2021-01-28 16:08:20,43.4832,-8.2369,60.01,82,75,11.5
439,Nicolas Bravo,MX,2021-01-28 16:08:20,18.45,-88.9167,82.4,78,40,9.22
440,Binga,ZW,2021-01-28 16:08:20,-17.6203,27.3414,78.48,79,100,4.65
441,San Luis,AR,2021-01-28 16:08:21,-33.295,-66.3356,83.8,37,57,7.02
442,Mineiros,BR,2021-01-28 16:08:21,-17.5694,-52.5511,80.87,69,82,7.27
443,Fasa,IR,2021-01-28 16:08:21,28.9383,53.6482,57.2,23,0,3.29
444,Mardin,TR,2021-01-28 16:05:31,37.3131,40.7436,51.8,71,75,3.44
445,Nueva Gerona,CU,2021-01-28 16:08:21,21.8833,-82.8,78.26,63,0,10.54
446,Talnakh,RU,2021-01-28 16:07:20,69.4865,88.3972,-32.4,75,0,6.08
447,Spokoynaya,RU,2021-01-28 16:08:21,44.2468,41.4015,39.18,80,85,5.32
448,Republic,US,2021-01-28 16:08:21,37.12,-93.4802,30.0,80,1,4.0
449,Sheltozero,RU,2021-01-28 16:08:22,61.3667,35.3667,21.72,98,81,6.51
450,Lai,TD,2021-01-28 16:08:22,9.3952,16.2989,99.7,9,55,5.3
451,Yarada,IN,2021-01-28 16:08:22,17.65,83.2667,77.0,88,40,2.3
452,Padang,ID,2021-01-28 16:08:22,-0.9492,100.3543,80.6,78,75,2.3
453,Ozinki,RU,2021-01-28 16:08:22,51.1786,49.6769,25.77,97,100,17.43
454,Ekhabi,RU,2021-01-28 16:08:22,53.5102,142.9671,1.92,94,100,5.77
455,Brae,GB,2021-01-28 16:08:22,60.3964,-1.353,35.6,80,20,5.75
456,Lompoc,US,2021-01-28 16:07:28,34.6391,-120.4579,51.8,93,90,11.95
457,Fatsa,TR,2021-01-28 16:08:22,41.0278,37.5014,44.6,100,75,5.75
458,Bosaso,SO,2021-01-28 16:08:23,11.2842,49.1816,75.38,69,0,8.81
459,Shihezi,CN,2021-01-28 16:08:23,44.3,86.0333,3.96,91,97,0.2
460,Matara,LK,2021-01-28 16:08:23,5.9485,80.5353,77.94,82,99,4.83
461,Stanislav,UA,2021-01-28 16:08:23,46.5691,32.1478,32.0,93,90,26.84
462,Along,IN,2021-01-28 16:08:23,28.1667,94.7667,52.75,48,0,2.3
463,Pitimbu,BR,2021-01-28 16:08:23,-7.4706,-34.8086,87.8,58,40,13.8
464,Balykshi,KZ,2021-01-28 16:08:23,47.0667,51.8667,37.4,60,40,26.84
465,Chapleau,CA,2021-01-28 16:08:23,47.8405,-83.4034,-5.8,77,90,5.75
466,Umm Lajj,SA,2021-01-28 16:08:24,25.0213,37.2685,73.42,61,2,11.01
467,Waddan,LY,2021-01-28 16:08:24,29.1614,16.139,65.44,32,0,12.8
468,Melton,AU,2021-01-28 16:08:24,-37.6833,144.5833,68.0,76,90,5.01
469,Trairi,BR,2021-01-28 16:08:24,-3.2778,-39.2689,88.63,54,100,15.08
470,Plettenberg Bay,ZA,2021-01-28 16:08:24,-34.0527,23.3716,67.89,62,0,3.83
471,Wagrowiec,PL,2021-01-28 16:08:24,52.8084,17.1996,32.0,75,74,1.99
472,Manoel Urbano,BR,2021-01-28 16:08:24,-8.8389,-69.2597,79.11,93,82,3.49
473,Kem,RU,2021-01-28 16:08:24,64.9555,34.5793,12.52,96,99,8.68
474,Saint Peter,BB,2021-01-28 16:08:25,13.25,-59.6167,84.2,58,20,23.02
475,Gachala,CO,2021-01-28 16:08:25,4.6924,-73.5204,66.2,45,40,4.61
476,Phan Thiet,VN,2021-01-28 16:08:25,10.9333,108.1,71.98,76,98,12.64
477,Boras,SE,2021-01-28 16:08:25,57.721,12.9401,25.0,80,0,10.36
478,Klyuchi,RU,2021-01-28 16:08:25,52.2667,79.1667,18.1,97,68,11.86
479,Binzhou,CN,2021-01-28 16:05:05,37.3667,118.0167,25.0,41,0,8.25
480,Arlit,NE,2021-01-28 16:08:25,18.7369,7.3853,84.29,13,0,10.69
481,Uusikaupunki,FI,2021-01-28 16:08:25,60.8004,21.4084,24.8,86,90,3.44
482,Moche,PE,2021-01-28 16:08:26,-8.1711,-79.0092,68.0,88,40,10.36
483,Tura,IN,2021-01-28 16:08:26,25.5198,90.2201,59.9,64,0,3.15
484,Emerald,AU,2021-01-28 16:08:26,-23.5333,148.1667,78.8,65,90,17.27
485,Lima,PE,2021-01-28 16:07:08,-12.0432,-77.0282,73.4,68,0,10.36
486,Canmore,CA,2021-01-28 16:08:26,51.0834,-115.3521,14.0,85,82,4.09
487,Kuusankoski,FI,2021-01-28 16:08:26,60.907,26.6244,26.6,100,90,5.75
488,Tamale,GH,2021-01-28 16:08:26,9.4008,-0.8393,101.16,8,0,5.84
489,Chumikan,RU,2021-01-28 16:08:26,54.7183,135.315,-11.51,88,100,10.36
490,Vrangel,RU,2021-01-28 16:08:26,42.7297,133.0839,17.47,91,100,25.61
491,Edeia,BR,2021-01-28 16:08:27,-17.3383,-49.9314,85.64,54,91,6.17
492,Yanam,IN,2021-01-28 16:08:27,16.7333,82.2167,78.8,78,4,4.61
493,Marathon,US,2021-01-28 16:08:27,44.9,-89.7668,7.0,78,90,4.61
494,Zhigansk,RU,2021-01-28 16:08:27,66.7697,123.3711,-52.58,76,77,5.01
495,Ranong,TH,2021-01-28 16:08:27,9.9658,98.6348,76.14,85,40,4.21
496,Vernon,CA,2021-01-28 16:06:46,50.2581,-119.2691,30.99,93,100,3.44
497,Marzuq,YE,2021-01-28 16:08:27,14.4,46.4667,66.4,37,0,7.78
498,Coihaique,CL,2021-01-28 16:04:48,-45.5752,-72.0662,53.6,54,75,6.91
499,Henties Bay,NA,2021-01-28 16:08:28,-22.116,14.2845,70.0,79,3,7.58
500,Roseburg,US,2021-01-28 16:03:34,43.2165,-123.3417,39.2,93,90,1.83
501,Potosi,BO,2021-01-28 16:08:28,-19.5836,-65.7531,56.21,33,2,6.67
502,San Gabriel,US,2021-01-28 16:08:28,34.0961,-118.1058,51.01,75,1,4.18
503,Turayf,SA,2021-01-28 16:08:28,31.6725,38.6637,55.4,62,40,9.22
504,Luderitz,NA,2021-01-28 16:08:28,-26.6481,15.1594,74.34,50,0,31.38
505,Cap Malheureux,MU,2021-01-28 16:08:28,-19.9842,57.6142,80.01,75,20,1.99
506,Fort Saint James,CA,2021-01-28 16:08:28,54.4333,-124.25,-12.08,87,35,0.54
507,Chateau-Gontier,FR,2021-01-28 16:08:29,47.8333,-0.7,55.99,88,90,10.36
508,Acevedo,CO,2021-01-28 16:08:29,1.8361,-75.855,79.14,59,14,1.66
509,Orlik,RU,2021-01-28 16:08:29,52.5178,99.825,5.47,86,99,8.28
510,Portovelo,EC,2021-01-28 16:08:29,-3.7167,-79.6167,77.0,83,90,6.91
511,Englewood,US,2021-01-28 16:06:56,39.6478,-104.9878,36.0,78,100,5.28
512,Teguldet,RU,2021-01-28 16:08:29,57.3064,88.1667,-15.18,89,100,7.23
513,Luebo,CD,2021-01-28 16:08:29,-5.35,21.4167,82.54,65,93,1.05
514,Valdemarpils,LV,2021-01-28 16:08:29,57.3707,22.5919,30.2,100,0,9.22
515,Maun,BW,2021-01-28 16:08:30,-19.9833,23.4167,71.6,100,75,5.75
516,Mitsamiouli,KM,2021-01-28 16:08:30,-11.3847,43.2844,83.28,63,1,4.81
517,Gondar,ET,2021-01-28 16:08:30,12.6,37.4667,65.57,30,82,7.56
518,Saint-Augustin,CA,2021-01-28 16:08:30,51.226,-58.6502,18.7,92,37,9.91
519,Nemuro,JP,2021-01-28 16:08:30,43.3236,145.575,27.5,91,100,19.01
520,Goalpara,IN,2021-01-28 16:08:30,26.1667,90.6167,64.08,53,0,1.7
521,Alta Floresta,BR,2021-01-28 16:08:30,-9.8756,-56.0861,80.6,78,75,3.44
522,Salta,AR,2021-01-28 16:08:31,-24.7859,-65.4117,78.8,50,20,5.75
523,Kushima,JP,2021-01-28 16:08:31,31.4583,131.2333,41.7,69,10,19.33
524,Chama,CH,2021-01-28 16:08:31,47.1821,8.4636,50.0,71,75,12.66
525,Evensk,RU,2021-01-28 16:08:31,61.95,159.2333,-2.81,86,100,12.8
526,Kulhudhuffushi,MV,2021-01-28 16:08:31,6.6221,73.07,81.48,64,81,10.02
527,Nouadhibou,MR,2021-01-28 16:08:31,20.931,-17.0347,72.36,50,0,4.32
528,Port Augusta,AU,2021-01-28 16:08:31,-32.5,137.7667,71.01,83,75,11.5
529,Severodvinsk,RU,2021-01-28 16:08:31,64.5635,39.8302,6.8,78,90,13.42
530,Goya,AR,2021-01-28 16:08:32,-29.14,-59.2626,89.28,41,70,7.92
531,Balkanabat,TM,2021-01-28 16:08:32,39.5108,54.3671,54.73,37,91,15.61
532,Araouane,ML,2021-01-28 16:08:32,18.9048,-3.5265,87.75,10,0,11.14
533,Bardiyah,LY,2021-01-28 16:08:32,31.7561,25.0865,53.8,76,100,29.28
534,Yaring,TH,2021-01-28 16:08:32,6.8662,101.3689,76.44,85,38,11.79
535,Eichenzell,DE,2021-01-28 16:08:32,50.4934,9.6961,37.99,90,100,4.32
536,Oussouye,SN,2021-01-28 16:08:32,12.485,-16.5469,98.6,26,0,6.91
537,Manta,EC,2021-01-28 16:08:32,-0.95,-80.7333,78.8,83,90,5.75
538,Liusha,CN,2021-01-28 16:08:33,27.2098,108.59,41.27,77,66,3.11
539,Itarema,BR,2021-01-28 16:08:33,-2.9248,-39.9167,87.21,60,100,15.28
540,Ekuvukeni,ZA,2021-01-28 16:08:33,-28.4675,30.1551,61.95,87,99,0.83
541,Leh,IN,2021-01-28 16:08:33,34.1667,77.5833,4.51,60,87,0.27
542,Nome,US,2021-01-28 16:08:33,64.5011,-165.4064,15.8,57,90,4.61
543,Benguela,AO,2021-01-28 16:08:33,-12.5763,13.4055,81.41,64,0,9.64
544,Ilhabela,BR,2021-01-28 16:08:33,-23.7781,-45.3581,89.51,52,100,5.53
545,Nanakuli,US,2021-01-28 16:08:33,21.3906,-158.1547,73.4,73,20,5.75
546,Dembi Dolo,ET,2021-01-28 16:08:34,8.5333,34.8,69.76,55,65,2.26
547,Jijiga,ET,2021-01-28 16:08:34,9.35,42.8,68.11,32,0,13.18
548,Lakes Entrance,AU,2021-01-28 16:08:34,-37.8811,147.981,61.0,83,34,4.0
549,Santa Lucia,ES,2021-01-28 16:08:34,27.9117,-15.5407,73.99,78,0,5.75
550,Raudeberg,NO,2021-01-28 16:08:34,61.9875,5.1352,30.99,79,94,20.78
551,Kanniyakumari,IN,2021-01-28 16:08:34,8.0833,77.5667,78.03,78,29,18.52
552,Darnah,LY,2021-01-28 16:08:34,32.767,22.6367,53.73,73,89,19.82
553,Baghdad,IQ,2021-01-28 16:08:34,33.3406,44.4009,59.0,51,0,9.53
554,Ayr,GB,2021-01-28 16:08:35,55.4627,-4.6339,41.0,93,90,5.75
555,Gat,IL,2021-01-28 16:06:04,31.61,34.7642,55.99,17,66,6.4
556,Urumqi,CN,2021-01-28 16:06:15,43.801,87.6005,6.8,92,13,2.24
557,West Bay,KY,2021-01-28 16:08:35,19.3667,-81.4167,82.99,78,20,10.36
558,Ulundi,ZA,2021-01-28 16:08:35,-28.3352,31.4162,65.3,91,100,1.66
559,Oranjemund,NA,2021-01-28 16:08:35,-28.55,16.4333,67.3,62,0,26.02
560,Boden,SE,2021-01-28 16:06:46,65.8252,21.6886,15.8,92,90,5.75
561,Westwego,US,2021-01-28 16:08:35,29.906,-90.1423,46.99,61,1,8.05
562,Churapcha,RU,2021-01-28 16:08:36,62.0025,132.4325,-44.84,76,100,1.61
563,Zurrieq,MT,2021-01-28 16:08:36,35.8311,14.4742,57.99,72,20,11.5
564,Erzin,TR,2021-01-28 16:08:36,36.9559,36.2,55.99,59,100,13.0
565,Sao Jose Da Coroa Grande,BR,2021-01-28 16:08:36,-8.8978,-35.1478,83.25,65,95,9.31
566,Wichian Buri,TH,2021-01-28 16:08:36,15.6578,101.106,81.21,44,28,19.73
567,Laurel,US,2021-01-28 16:08:36,39.0993,-76.8483,32.0,47,1,13.8
568,Smithers,CA,2021-01-28 16:08:36,54.7804,-127.1743,5.0,78,20,3.44
569,Labuhan,ID,2021-01-28 16:08:36,-6.8844,112.2051,77.0,90,90,18.16
570,Mehamn,NO,2021-01-28 16:08:37,71.0357,27.8492,26.6,58,75,17.27
571,Kisangani,CD,2021-01-28 16:08:37,0.5167,25.2,77.0,83,75,0.67
572,Tilichiki,RU,2021-01-28 16:08:37,60.4667,166.1,-3.55,93,100,8.19
573,Privas,FR,2021-01-28 16:08:37,44.5833,4.5,54.0,93,90,5.75
574,Sangar,RU,2021-01-28 16:08:37,63.9242,127.4739,-54.31,69,51,1.7
575,Daru,PG,2021-01-28 16:08:37,-9.0763,143.2092,78.82,87,100,11.7
576,Calvia,ES,2021-01-28 16:08:37,39.5657,2.5062,68.0,60,0,9.22
577,Nuuk,GL,2021-01-28 16:08:37,64.1835,-51.7216,30.2,51,20,17.27
578,Polovinnoye,RU,2021-01-28 16:08:38,54.7914,65.9864,20.73,94,100,18.01
579,Kruisfontein,ZA,2021-01-28 16:08:38,-34.0033,24.7314,73.0,52,0,7.0
